created_at,entry_id,TEMPERATURE,TURBIDITY,DISSOLVED OXYGEN,pH,AMMONIA,NITRATE,Population,Length,Weight,source_file
2023-09-02 03:00:00+00:00,450,28.44,10.32,7.08,7.231,0.5053,40.73,856,12.83,226.16,feed3.csv
2023-09-02 03:30:00+00:00,451,29.66,34.81,6.45,8.096,0.4801,22.31,839,13.11,226.8,feed3.csv
2023-09-02 04:00:00+00:00,452,25.94,24.28,6.48,7.026,0.1689,26.42,1135,12.97,226.4,feed3.csv
2023-09-02 04:30:00+00:00,453,27.94,46.73,7.75,8.152,0.5565,24.08,1439,13.03,228.37,feed3.csv
2023-09-02 05:00:00+00:00,454,28.73,11.2,5.68,7.088,0.1582,20.57,972,13.19,224.14,feed3.csv
2023-09-02 05:30:00+00:00,455,29.76,39.24,7.87,7.838,1.1522,40.5,1346,12.95,230.33,feed3.csv
2023-09-02 06:00:00+00:00,456,29.56,57.07,7.27,7.565,1.4497,40.76,1058,12.96,230.55,feed3.csv
2023-09-02 06:30:00+00:00,457,27.07,18.72,6.47,8.038,1.4554,18.43,1316,13.06,229.47,feed3.csv
2023-09-02 07:00:00+00:00,458,30.43,33.58,6.6,7.576,1.299,29.6,1322,13.24,232.06,feed3.csv
2023-09-02 07:30:00+00:00,459,26.39,14.57,5.9,7.548,0.9052,42.08,916,13.01,225.69,feed3.csv
2023-09-02 08:00:00+00:00,460,30.19,41.28,7.63,7.074,1.0543,43.48,983,12.9,228.45,feed3.csv
2023-09-02 08:30:00+00:00,461,30.71,37.53,6.8,7.033,0.435,25.36,915,13.15,228.53,feed3.csv
2023-09-02 09:00:00+00:00,462,26.79,30.37,6.12,8.083,0.9498,23.11,961,13.28,231.94,feed3.csv
2023-09-02 09:30:00+00:00,463,29.57,36.07,7.09,7.259,0.6889,16.15,1378,13.36,228.9,feed3.csv
2023-09-02 10:00:00+00:00,464,26.21,54.83,8.49,7.321,0.7282,43.35,1342,13.21,233.01,feed3.csv
2023-09-02 10:30:00+00:00,465,28.09,19.81,6.52,7.864,1.1391,10.71,1386,13.24,234.74,feed3.csv
2023-09-02 11:00:00+00:00,466,28.69,11.13,8.22,7.274,0.4301,28.19,1036,13.42,233.89,feed3.csv
2023-09-02 11:30:00+00:00,467,29.06,53.08,6.21,8.133,0.4839,16.3,865,13.13,233.57,feed3.csv
2023-09-02 12:00:00+00:00,468,30.88,38.86,5.19,7.833,1.3877,16.16,869,13.3,231.52,feed3.csv
2023-09-02 12:30:00+00:00,469,29.61,54.53,5.71,7.636,0.0938,21.2,1246,13.38,232.31,feed3.csv
2023-09-02 13:00:00+00:00,470,28.7,39.85,6.47,8.033,0.7336,44.95,1215,13.42,237.0,feed3.csv
2023-09-02 13:30:00+00:00,471,30.38,50.51,5.77,6.869,1.3701,7.2,1331,13.35,236.56,feed3.csv
2023-09-02 14:00:00+00:00,472,31.12,31.48,5.0,7.16,0.9194,28.14,1240,13.42,235.42,feed3.csv
2023-09-02 14:30:00+00:00,473,26.51,47.49,8.2,7.451,0.8241,8.3,1263,13.19,235.16,feed3.csv
2023-09-02 15:00:00+00:00,474,31.34,55.65,7.95,7.118,0.3821,11.18,1195,13.39,232.45,feed3.csv
2023-09-02 15:30:00+00:00,475,26.88,38.61,7.6,7.841,0.5215,22.58,1350,13.53,234.86,feed3.csv
2023-09-02 16:00:00+00:00,476,30.54,19.04,5.59,8.087,1.2796,25.42,1456,13.4,241.32,feed3.csv
2023-09-02 16:30:00+00:00,477,27.89,23.44,5.42,7.393,0.8432,15.35,1356,13.53,235.44,feed3.csv
2023-09-02 17:00:00+00:00,478,27.15,19.93,5.24,7.279,0.777,17.66,1194,13.58,238.88,feed3.csv
2023-09-02 17:30:00+00:00,479,28.7,22.34,7.53,8.146,0.1584,8.48,1125,13.53,241.01,feed3.csv
2023-09-02 18:00:00+00:00,480,29.72,25.32,8.25,7.423,0.0339,17.13,890,13.6,236.99,feed3.csv
2023-09-02 18:30:00+00:00,481,28.4,37.76,6.51,7.485,1.4459,43.66,869,13.5,240.37,feed3.csv
2023-09-02 19:00:00+00:00,482,26.76,39.4,5.42,7.292,0.5717,42.79,965,13.6,242.38,feed3.csv
2023-09-02 19:30:00+00:00,483,29.47,31.32,6.79,8.073,0.9088,18.4,1441,13.7,241.02,feed3.csv
2023-09-02 20:00:00+00:00,484,30.96,40.77,6.22,7.597,0.1288,27.83,1013,13.68,247.24,feed3.csv
2023-09-02 20:30:00+00:00,485,28.34,14.08,6.31,7.867,1.0278,41.38,1400,13.62,238.66,feed3.csv
2023-09-02 21:00:00+00:00,486,27.48,14.39,7.17,7.937,1.3995,5.25,1134,13.72,244.62,feed3.csv
2023-09-02 21:30:00+00:00,487,28.58,18.59,7.52,7.279,0.8677,37.43,1168,13.79,242.65,feed3.csv
2023-09-02 22:00:00+00:00,488,26.57,35.9,5.39,7.407,0.1979,42.93,1383,13.54,245.04,feed3.csv
2023-09-02 22:30:00+00:00,489,30.39,20.7,5.12,7.988,0.8768,8.65,1476,13.88,244.88,feed3.csv
2023-09-02 23:00:00+00:00,490,30.38,24.16,8.48,7.309,1.1519,11.46,848,13.75,243.03,feed3.csv
2023-09-02 23:30:00+00:00,491,29.15,30.02,5.81,7.912,0.6156,43.43,851,13.84,245.46,feed3.csv
2023-09-03 00:00:00+00:00,492,27.93,50.59,5.19,8.117,1.321,26.5,1088,13.94,241.78,feed3.csv
2023-09-03 00:30:00+00:00,493,30.11,10.69,5.66,7.672,0.9765,5.57,1425,13.7,247.21,feed3.csv
2023-09-03 01:00:00+00:00,494,28.84,42.47,5.14,7.838,1.3499,15.31,1038,13.79,247.1,feed3.csv
2023-09-03 01:30:00+00:00,495,30.14,43.44,6.37,7.927,0.939,23.0,932,13.85,248.28,feed3.csv
2023-09-03 02:00:00+00:00,496,29.12,49.93,7.81,7.983,0.2056,32.72,965,13.82,249.62,feed3.csv
2023-09-03 02:30:00+00:00,497,29.83,56.64,6.19,7.353,0.4714,34.33,1173,14.09,248.74,feed3.csv
2023-09-03 03:00:00+00:00,498,28.86,11.01,6.55,6.872,0.3107,44.82,1172,13.85,248.8,feed3.csv
2023-09-03 03:30:00+00:00,499,27.89,17.69,7.36,7.363,1.3642,16.5,1277,13.9,247.24,feed3.csv
2023-09-03 04:00:00+00:00,500,30.56,54.31,6.78,7.743,1.143,26.53,1278,14.0,248.08,feed3.csv
2023-09-03 04:30:00+00:00,501,28.43,32.93,8.02,7.43,1.0178,26.33,1449,13.88,252.37,feed3.csv
2023-09-03 05:00:00+00:00,502,28.71,38.23,8.03,7.849,0.4584,21.23,1390,13.98,253.37,feed3.csv
2023-09-03 05:30:00+00:00,503,26.75,43.15,5.03,7.3,0.2842,11.77,1481,14.07,250.52,feed3.csv
2023-09-03 06:00:00+00:00,504,28.74,43.95,7.72,7.689,1.1371,44.1,1434,14.03,251.59,feed3.csv
2023-09-03 06:30:00+00:00,505,28.44,56.59,6.61,7.061,0.7165,39.13,1487,14.07,250.19,feed3.csv
2023-09-03 07:00:00+00:00,506,26.48,59.85,8.46,7.849,0.3464,24.93,1099,14.05,254.85,feed3.csv
2023-09-03 07:30:00+00:00,507,25.84,46.01,6.69,7.564,0.9288,29.13,881,13.97,254.33,feed3.csv
2023-09-03 08:00:00+00:00,508,28.54,24.36,8.45,7.086,0.0701,14.09,886,14.17,257.38,feed3.csv
2023-09-03 08:30:00+00:00,509,29.33,53.99,7.64,7.209,0.496,26.75,1024,14.34,252.24,feed3.csv
2023-09-03 09:00:00+00:00,510,28.12,12.46,5.87,7.848,0.7081,32.8,815,14.18,253.74,feed3.csv
2023-09-03 09:30:00+00:00,511,26.63,21.55,6.88,7.476,0.2305,25.61,1157,14.22,255.46,feed3.csv
2023-09-03 10:00:00+00:00,512,28.84,54.87,8.47,7.102,1.4771,44.61,962,14.29,256.79,feed3.csv
2023-09-03 10:30:00+00:00,513,25.91,22.81,8.0,8.154,0.3216,29.45,1409,14.11,255.57,feed3.csv
2023-09-03 11:00:00+00:00,514,27.73,21.03,5.34,7.801,0.2042,19.84,1467,14.43,254.75,feed3.csv
2023-09-03 11:30:00+00:00,515,26.36,16.91,7.47,8.14,0.3133,35.89,1313,14.3,258.76,feed3.csv
2023-09-03 12:00:00+00:00,516,26.48,52.96,6.21,7.398,1.1559,11.82,1149,14.46,258.94,feed3.csv
2023-09-03 12:30:00+00:00,517,26.6,35.0,5.02,7.465,0.644,20.38,1480,14.25,256.17,feed3.csv
2023-09-03 13:00:00+00:00,518,27.55,43.74,6.41,8.057,0.8525,18.88,1263,14.52,261.21,feed3.csv
2023-09-03 13:30:00+00:00,519,25.91,21.95,5.82,7.535,0.0413,22.27,1174,14.44,261.34,feed3.csv
2023-09-03 14:00:00+00:00,520,27.68,47.9,7.87,7.79,0.0613,36.27,891,14.44,259.77,feed3.csv
2023-09-03 14:30:00+00:00,521,28.29,48.0,6.18,7.153,0.6743,24.37,980,14.42,260.16,feed3.csv
2023-09-03 15:00:00+00:00,522,28.19,25.63,7.9,7.425,1.2268,36.76,1100,14.4,261.61,feed3.csv
2023-09-03 15:30:00+00:00,523,27.73,30.53,5.0,6.973,1.329,28.06,1459,14.56,259.28,feed3.csv
2023-09-03 16:00:00+00:00,524,30.06,20.48,6.08,7.088,0.1392,18.68,988,14.47,261.56,feed3.csv
2023-09-03 16:30:00+00:00,525,26.64,58.83,5.84,6.801,0.8122,37.4,1113,14.28,257.7,feed3.csv
2023-09-03 17:00:00+00:00,526,28.5,42.28,5.82,6.855,1.3707,14.53,1292,14.39,264.25,feed3.csv
2023-09-03 17:30:00+00:00,527,26.33,56.73,5.24,8.168,0.5881,13.98,927,14.5,259.88,feed3.csv
2023-09-03 18:00:00+00:00,528,26.42,25.17,5.65,7.139,1.2461,25.18,1318,14.57,266.51,feed3.csv
2023-09-03 18:30:00+00:00,529,28.99,49.09,6.94,7.729,0.2092,15.43,1225,14.55,263.34,feed3.csv
2023-09-03 19:00:00+00:00,530,28.99,48.29,6.02,7.975,1.4037,5.36,1358,14.7,264.08,feed3.csv
2023-09-03 19:30:00+00:00,531,30.6,44.58,6.46,7.571,1.1296,30.93,1364,14.4,263.74,feed3.csv
2023-09-03 20:00:00+00:00,532,29.04,58.28,6.32,7.014,1.4126,25.44,986,14.63,264.92,feed3.csv
2023-09-03 20:30:00+00:00,533,31.09,29.68,8.07,7.819,1.0182,22.82,1349,14.46,268.84,feed3.csv
2023-09-03 21:00:00+00:00,534,26.58,16.54,8.17,7.64,0.5515,43.68,1252,14.74,261.52,feed3.csv
2023-09-03 21:30:00+00:00,535,26.86,43.59,6.73,7.824,1.4079,27.85,1270,14.67,269.55,feed3.csv
2023-09-03 22:00:00+00:00,536,26.62,46.47,6.16,7.878,0.4206,39.54,1364,14.74,268.18,feed3.csv
2023-09-03 22:30:00+00:00,537,27.36,38.75,5.37,8.166,0.5049,10.58,1023,14.63,265.59,feed3.csv
2023-09-03 23:00:00+00:00,538,29.16,20.34,8.34,7.603,1.0542,27.77,953,14.87,266.35,feed3.csv
2023-09-03 23:30:00+00:00,539,29.7,35.22,5.21,7.278,1.1503,39.72,1359,14.86,272.35,feed3.csv
2023-09-04 00:00:00+00:00,540,26.71,25.61,6.04,7.708,1.3948,28.32,1150,14.84,267.61,feed3.csv
2023-09-04 00:30:00+00:00,541,31.23,31.37,6.04,6.896,0.3152,33.72,946,14.79,267.69,feed3.csv
2023-09-04 01:00:00+00:00,542,30.71,42.26,6.12,8.056,1.199,19.88,1375,14.88,272.77,feed3.csv
2023-09-04 01:30:00+00:00,543,27.98,47.26,5.58,6.967,1.1104,8.7,1148,14.77,271.68,feed3.csv
2023-09-04 02:00:00+00:00,544,26.88,21.61,7.74,7.259,0.1051,23.32,981,14.95,269.62,feed3.csv
2023-09-04 02:30:00+00:00,545,27.33,30.27,5.43,7.942,0.587,20.78,1436,15.04,272.43,feed3.csv
2023-09-04 03:00:00+00:00,546,27.1,23.46,7.22,7.636,0.4313,39.68,978,15.01,270.45,feed3.csv
2023-09-04 03:30:00+00:00,547,27.06,19.93,5.43,7.351,0.4637,14.76,838,14.85,275.2,feed3.csv
2023-09-04 04:00:00+00:00,548,29.02,49.17,5.25,7.463,1.4746,43.67,802,14.98,275.62,feed3.csv
2023-09-04 04:30:00+00:00,549,27.62,55.46,8.18,7.996,0.9677,43.33,863,14.83,275.06,feed3.csv
2023-09-04 05:00:00+00:00,550,28.15,28.51,5.67,7.276,1.0793,14.91,828,15.04,275.22,feed3.csv
2023-09-04 05:30:00+00:00,551,31.27,47.56,7.87,8.018,1.4652,18.92,1171,15.05,278.52,feed3.csv
2023-09-04 06:00:00+00:00,552,29.71,54.85,6.91,6.923,0.572,40.82,1322,14.83,275.5,feed3.csv
2023-09-04 06:30:00+00:00,553,30.99,52.31,5.27,7.888,1.2047,43.66,896,14.92,273.64,feed3.csv
2023-09-04 07:00:00+00:00,554,26.91,19.14,8.34,7.987,0.6575,22.74,1241,15.03,277.4,feed3.csv
2023-09-04 07:30:00+00:00,555,28.06,57.81,5.86,7.055,1.3056,17.84,1002,15.05,281.17,feed3.csv
2023-09-04 08:00:00+00:00,556,28.88,28.83,8.01,7.402,0.2792,26.04,1210,14.98,275.47,feed3.csv
2023-09-04 08:30:00+00:00,557,26.44,26.96,5.59,7.032,1.4221,32.51,820,15.16,277.28,feed3.csv
2023-09-04 09:00:00+00:00,558,26.02,13.12,7.99,7.789,0.336,15.94,1350,15.17,279.33,feed3.csv
2023-09-04 09:30:00+00:00,559,29.31,34.31,5.05,7.549,0.4961,34.46,901,15.14,278.89,feed3.csv
2023-09-04 10:00:00+00:00,560,29.11,15.45,6.79,7.689,1.1367,7.07,845,15.1,277.54,feed3.csv
2023-09-04 10:30:00+00:00,561,27.91,22.43,7.69,7.075,0.5967,6.97,865,15.3,282.24,feed3.csv
2023-09-04 11:00:00+00:00,562,28.26,25.85,8.27,7.096,0.9162,20.45,1402,15.39,285.14,feed3.csv
2023-09-04 11:30:00+00:00,563,27.84,50.44,8.18,6.858,0.6724,19.14,963,15.19,281.39,feed3.csv
2023-09-04 12:00:00+00:00,564,25.84,53.77,7.87,7.251,1.1161,17.63,910,15.2,279.69,feed3.csv
2023-09-04 12:30:00+00:00,565,27.36,25.12,8.11,7.584,0.3502,24.64,1137,15.33,278.9,feed3.csv
2023-09-04 13:00:00+00:00,566,26.53,52.93,5.7,8.001,0.0971,17.83,922,15.26,283.02,feed3.csv
2023-09-04 13:30:00+00:00,567,26.1,52.86,5.99,7.734,0.4569,12.69,1246,15.31,285.21,feed3.csv
2023-09-04 14:00:00+00:00,568,30.37,48.23,6.01,7.41,0.7167,17.38,1410,15.41,284.45,feed3.csv
2023-09-04 14:30:00+00:00,569,28.55,17.33,6.32,8.134,0.2603,44.0,1090,15.17,284.0,feed3.csv
2023-09-04 15:00:00+00:00,570,29.18,44.52,6.38,7.807,0.5386,21.44,1470,15.51,283.32,feed3.csv
2023-09-04 15:30:00+00:00,571,27.1,57.25,6.91,8.102,0.606,22.79,1211,15.41,282.82,feed3.csv
2023-09-04 16:00:00+00:00,572,27.47,44.13,5.56,7.539,0.0955,28.06,1414,15.38,287.17,feed3.csv
2023-09-04 16:30:00+00:00,573,26.69,26.58,7.42,7.162,0.8791,44.33,1080,15.43,287.83,feed3.csv
2023-09-04 17:00:00+00:00,574,25.98,35.03,5.59,6.874,1.3277,14.66,842,15.46,283.41,feed3.csv
2023-09-04 17:30:00+00:00,575,26.4,42.29,6.09,7.817,0.2361,32.25,1285,15.31,290.18,feed3.csv
2023-09-04 18:00:00+00:00,576,29.5,35.53,6.76,6.97,0.9007,33.64,1395,15.65,288.65,feed3.csv
2023-09-04 18:30:00+00:00,577,28.91,16.0,7.79,7.224,1.0005,29.29,850,15.52,290.8,feed3.csv
2023-09-04 19:00:00+00:00,578,28.28,25.6,7.59,7.545,0.6348,8.54,1009,15.58,285.82,feed3.csv
2023-09-04 19:30:00+00:00,579,27.94,50.12,7.26,7.59,1.0546,32.07,925,15.66,286.27,feed3.csv
2023-09-04 20:00:00+00:00,580,30.21,53.07,5.55,7.641,0.622,7.56,1291,15.48,289.2,feed3.csv
2023-09-04 20:30:00+00:00,581,25.99,16.87,6.91,7.033,0.7619,28.85,1308,15.65,291.01,feed3.csv
2023-09-04 21:00:00+00:00,582,27.06,57.62,5.31,7.332,0.021,34.58,1380,15.59,294.09,feed3.csv
2023-09-04 21:30:00+00:00,583,27.45,26.44,6.32,7.664,1.0407,13.44,1057,15.72,292.41,feed3.csv
2023-09-04 22:00:00+00:00,584,29.65,43.12,6.45,8.158,0.9954,38.66,987,15.45,291.01,feed3.csv
2023-09-04 22:30:00+00:00,585,30.75,47.59,5.14,7.819,0.0672,6.21,1029,15.67,289.95,feed3.csv
2023-09-04 23:00:00+00:00,586,27.03,50.6,5.96,8.092,0.5587,38.75,988,15.64,294.96,feed3.csv
2023-09-04 23:30:00+00:00,587,30.25,57.29,8.34,7.867,1.4688,23.41,1214,15.76,291.07,feed3.csv
2023-09-05 00:00:00+00:00,588,30.08,25.65,8.34,7.628,0.6369,13.7,809,15.79,296.76,feed3.csv
2023-09-05 00:30:00+00:00,589,27.1,52.93,6.23,7.069,0.7579,10.35,913,15.69,293.43,feed3.csv
2023-09-05 01:00:00+00:00,590,28.02,16.58,5.15,7.733,1.3658,43.13,875,15.71,297.68,feed3.csv
2023-09-05 01:30:00+00:00,591,28.12,45.25,5.63,7.673,1.0787,7.91,1475,15.79,296.36,feed3.csv
2023-09-05 02:00:00+00:00,592,31.02,47.1,6.37,7.643,0.8773,12.96,1301,15.73,295.23,feed3.csv
2023-09-05 02:30:00+00:00,593,27.08,43.89,8.32,7.486,1.1987,18.91,884,15.92,294.96,feed3.csv
2023-09-05 03:00:00+00:00,594,30.21,22.62,5.49,7.54,1.2979,29.81,848,15.82,295.82,feed3.csv
2023-09-05 03:30:00+00:00,595,27.93,53.65,7.67,7.268,0.6908,26.79,1294,15.59,297.86,feed3.csv
2023-09-05 04:00:00+00:00,596,29.96,18.44,5.38,7.527,0.7179,10.03,1488,15.86,297.65,feed3.csv
2023-09-05 04:30:00+00:00,597,28.44,12.68,8.43,7.077,0.5852,16.59,1186,15.82,296.81,feed3.csv
2023-09-05 05:00:00+00:00,598,29.27,45.87,6.34,7.927,1.4504,14.55,1188,15.78,298.17,feed3.csv
2023-09-05 05:30:00+00:00,599,30.57,33.77,7.71,7.06,1.0488,13.54,1017,15.84,299.16,feed3.csv
2023-09-05 06:00:00+00:00,600,30.45,52.45,6.2,6.919,0.134,21.45,1145,15.99,295.24,feed3.csv
