window_start,TEMPERATURE_mean,TEMPERATURE_min,TEMPERATURE_max,TEMPERATURE_std,TURBIDITY_mean,TURBIDITY_min,TURBIDITY_max,TURBIDITY_std,DISSOLVED OXYGEN_mean,DISSOLVED OXYGEN_min,DISSOLVED OXYGEN_max,DISSOLVED OXYGEN_std,pH_mean,pH_min,pH_max,pH_std,AMMONIA_mean,AMMONIA_min,AMMONIA_max,AMMONIA_std,NITRATE_mean,NITRATE_min,NITRATE_max,NITRATE_std,Population_mean,Population_min,Population_max,Population_std,Length_mean,Weight_mean,next_weight,weight_gain
2023-05-02 21:00:00+00:00,27.98,26.76,29.2,1.7253405460951743,50.135000000000005,49.1,51.17,1.4637110370561561,5.805,5.72,5.89,0.12020815280171303,7.543,7.429,7.657,0.16122034611053268,0.3176,0.1998,0.4354,0.1665943576475506,36.85,30.56,43.14,8.895403307326768,1317.0,1270.0,1364.0,66.46803743153546,9.600000000000001,119.435,118.69,-0.7450000000000045
2023-05-02 22:00:00+00:00,29.36,28.83,29.89,0.7495331880577419,26.09,14.99,37.19,15.697770542341352,6.555,6.03,7.08,0.7424621202458751,7.6065000000000005,7.098,8.115,0.7191275964667188,0.7864,0.7707,0.8021,0.022203152929257543,34.32,28.38,40.26,8.400428560496186,1337.0,1183.0,1491.0,217.78888860545663,9.51,118.69,122.065,3.375
2023-05-02 23:00:00+00:00,29.01,26.67,31.35,3.309259735953042,33.245,22.09,44.4,15.775552288271873,6.17,5.11,7.23,1.4990663761154812,7.345000000000001,6.809,7.881,0.7580184694319787,0.92275,0.6128,1.2327,0.43833549365754076,34.525,30.7,38.35,5.4093668760770885,1161.5,1107.0,1216.0,77.07463914933368,9.515,122.065,120.53999999999999,-1.5250000000000057
2023-05-03 00:00:00+00:00,30.145,29.05,31.24,1.5485638507985375,53.73,51.91,55.55,2.5738686835190334,6.155,6.03,6.28,0.1767766952966369,7.4990000000000006,7.323,7.675,0.24890158697766462,0.3808,0.0299,0.7317,0.4962475390367191,21.38,8.14,34.62,18.724187565819776,1470.5,1448.0,1493.0,31.81980515339464,9.73,120.53999999999999,119.13,-1.4099999999999966
2023-05-03 01:00:00+00:00,28.58,26.94,30.22,2.3193102422918757,51.455,45.47,57.44,8.464068170802973,7.345000000000001,6.61,8.08,1.0394469683442251,7.2745,6.871,7.678,0.5706351724175438,0.79785,0.6205,0.9752,0.25081077528686835,18.78,8.8,28.76,14.11385135248349,983.0,800.0,1166.0,258.8010819142764,9.77,119.13,124.0,4.8700000000000045
2023-05-03 02:00:00+00:00,28.4,27.91,28.89,0.6929646455628157,29.19,11.57,46.81,24.918442969013935,6.609999999999999,5.33,7.89,1.8101933598375617,7.7255,7.34,8.111,0.5451793282948287,0.2308,0.0331,0.4285,0.2795900212811609,20.384999999999998,7.66,33.11,17.995867581197633,870.0,843.0,897.0,38.18376618407357,9.594999999999999,124.0,122.81,-1.1899999999999977
2023-05-03 03:00:00+00:00,28.880000000000003,28.82,28.94,0.08485281374238515,40.905,26.51,55.3,20.3576042303607,6.355,5.17,7.54,1.6758430714121173,7.8375,7.559,8.116,0.3938584771209063,0.19625,0.0726,0.3199,0.17486750698743322,27.93,14.23,41.63,19.374725804511407,1001.5,939.0,1064.0,88.38834764831844,9.52,122.81,122.66499999999999,-0.14500000000001023
2023-05-03 04:00:00+00:00,28.785,28.46,29.11,0.4596194077712549,34.785,23.33,46.24,16.19981635698381,6.970000000000001,6.23,7.71,1.0465180361560904,7.4625,7.109,7.816,0.4999244942988887,0.50245,0.2808,0.7241,0.31346043609999646,22.25,14.85,29.65,10.465180361560904,1158.0,1036.0,1280.0,172.5340546095176,9.8,122.66499999999999,127.13999999999999,4.474999999999994
2023-05-03 05:00:00+00:00,29.990000000000002,29.23,30.75,1.0748023074035506,32.980000000000004,12.08,53.88,29.557063453597692,7.345,6.8,7.89,0.7707463914933367,7.749499999999999,7.664,7.835,0.12091525958290013,1.1953,1.1172,1.2734,0.1104500792213388,30.75,28.87,32.63,2.6587214972614186,1168.5,871.0,1466.0,420.72853480599576,9.925,127.13999999999999,125.02000000000001,-2.119999999999976
2023-05-03 06:00:00+00:00,28.805,27.92,29.69,1.25157900270019,39.0,29.88,48.12,12.897627688842624,5.890000000000001,5.16,6.62,1.0323759005323596,7.416,7.101,7.731,0.44547727214752453,1.1478,0.8229,1.4727,0.4594779864150185,34.555,25.06,44.05,13.427957774732535,1028.0,989.0,1067.0,55.154328932550705,9.86,125.02000000000001,125.795,0.7749999999999915
2023-05-03 07:00:00+00:00,29.36,28.24,30.48,1.5839191898578677,28.055,23.36,32.75,6.639732675341682,7.14,6.02,8.26,1.5839191898578666,7.6685,7.497,7.84,0.24253762594698577,0.7280500000000001,0.6812,0.7749,0.06625590539717947,26.18,20.02,32.34,8.711555544218267,1013.0,906.0,1120.0,151.32085117392117,9.85,125.795,129.41,3.614999999999995
2023-05-03 08:00:00+00:00,28.5,28.13,28.87,0.5232590180780465,18.784999999999997,16.58,20.99,3.1183409050326736,6.640000000000001,6.37,6.91,0.38183766184073537,7.651999999999999,7.258,8.046,0.5572001435749994,0.91945,0.355,1.4839,0.7982528452814935,38.69,37.0,40.38,2.390020920410535,936.0,841.0,1031.0,134.35028842544403,9.955,129.41,131.76,2.3499999999999943
2023-05-03 09:00:00+00:00,29.285,28.77,29.8,0.7283199846221448,45.815,38.77,52.86,9.96313454691845,6.965,6.86,7.07,0.14849242404917526,7.4239999999999995,6.918,7.93,0.7155920625607861,0.7441000000000001,0.0738,1.4144,0.9479473508586858,11.515,10.01,13.02,2.1283914113715072,1176.0,938.0,1414.0,336.5828278447966,9.955,131.76,129.38,-2.3799999999999955
2023-05-03 10:00:00+00:00,29.39,28.11,30.67,1.8101933598375632,21.475,13.82,29.13,10.82580481996604,5.74,5.21,6.27,0.7495331880577397,7.975,7.944,8.006,0.043840620433565826,0.3947,0.1143,0.6751,0.3965454828894159,23.15,13.65,32.65,13.435028842544403,1277.0,1072.0,1482.0,289.9137802864845,10.02,129.38,129.425,0.045000000000015916
2023-05-03 11:00:00+00:00,25.79,25.63,25.95,0.2262741699796954,23.740000000000002,19.09,28.39,6.576093065034894,6.615,5.7,7.53,1.294005409571382,7.465999999999999,7.414,7.518,0.0735391052434007,1.00655,0.9165,1.0966,0.12734993129169728,29.44,29.12,29.76,0.4525483399593908,1247.5,1215.0,1280.0,45.96194077712559,10.055,129.425,132.585,3.1599999999999966
2023-05-03 12:00:00+00:00,27.92,27.05,28.79,1.2303657992645929,29.19,26.6,31.78,3.662813126546316,5.375,5.04,5.71,0.4737615433949868,7.658,7.121,8.195,0.759432682994352,0.81545,0.568,1.0629,0.3499471460092224,39.335,36.04,42.63,4.659833688019351,1264.0,1223.0,1305.0,57.982756057296896,10.14,132.585,131.075,-1.5100000000000193
2023-05-03 13:00:00+00:00,26.909999999999997,26.74,27.08,0.2404163056034273,37.02,27.09,46.95,14.043140674364835,7.3100000000000005,6.53,8.09,1.1030865786510136,7.6525,7.566,7.739,0.12232947314527275,0.319,0.0775,0.5605,0.34153257531310244,14.509999999999998,10.12,18.9,6.208397538817888,1286.5,1206.0,1367.0,113.84419177103415,10.07,131.075,133.885,2.8100000000000023
2023-05-03 14:00:00+00:00,26.225,25.66,26.79,0.7990306627407993,31.625,21.16,42.09,14.799744930234443,5.425,5.18,5.67,0.34648232278140845,7.4335,7.086,7.781,0.4914392129246504,0.9630000000000001,0.5314,1.3946,0.6103745735202278,21.630000000000003,20.84,22.42,1.1172287142747477,1165.0,1141.0,1189.0,33.94112549695428,10.325,133.885,135.36,1.4750000000000227
2023-05-03 15:00:00+00:00,28.485,26.61,30.36,2.6516504294495533,38.465,38.4,38.53,0.0919238815542555,6.824999999999999,6.09,7.56,1.0394469683442251,7.8309999999999995,7.716,7.946,0.1626345596729059,0.9118499999999999,0.575,1.2487,0.476377838485377,36.225,31.77,40.68,6.300321420372137,1352.5,1292.0,1413.0,85.55992052357225,10.09,135.36,132.215,-3.1450000000000102
2023-05-03 16:00:00+00:00,29.259999999999998,29.18,29.34,0.11313708498984897,40.285,37.42,43.15,4.051721856198912,6.85,6.46,7.24,0.5515432893255069,7.473000000000001,6.87,8.076,0.8527707781109762,0.9156,0.5661,1.2651,0.4942676400493966,22.159999999999997,17.24,27.08,6.957930726875629,1144.5,991.0,1298.0,217.08178182427008,10.245000000000001,132.215,139.04000000000002,6.825000000000017
2023-05-03 17:00:00+00:00,27.955,25.72,30.19,3.160767311903868,48.870000000000005,43.78,53.96,7.198347032479056,7.395,7.13,7.66,0.3747665940288701,7.0695,6.841,7.298,0.32314779900225243,0.5519000000000001,0.1521,0.9517,0.5654025822367634,29.115,21.65,36.58,10.557104243115154,1029.0,1026.0,1032.0,4.242640687119285,10.285,139.04000000000002,134.285,-4.755000000000024
2023-05-03 18:00:00+00:00,29.105,28.26,29.95,1.1950104602052638,44.42,37.35,51.49,9.998489885977783,8.0,7.86,8.14,0.19798989873223316,6.865,6.822,6.908,0.060811183182043295,0.1235,0.0825,0.1645,0.05798275605729689,17.86,11.72,24.0,8.683271272970805,1054.0,938.0,1170.0,164.04877323527901,10.280000000000001,134.285,141.03,6.7450000000000045
2023-05-03 19:00:00+00:00,28.865000000000002,28.82,28.91,0.06363961030678791,32.435,24.56,40.31,11.136931803688128,5.915,5.88,5.95,0.049497474683058526,7.6865000000000006,7.297,8.076,0.5508361825443214,0.7602500000000001,0.6448,0.8757,0.16327095577597386,24.955000000000002,7.21,42.7,25.095219664310573,931.0,914.0,948.0,24.041630560342615,10.4,141.03,141.53,0.5
2023-05-03 20:00:00+00:00,28.634999999999998,27.44,29.83,1.6899852070358452,18.985,17.62,20.35,1.9304015126392737,5.8100000000000005,5.44,6.18,0.5232590180780443,7.247999999999999,7.101,7.395,0.20788939366884437,0.8065,0.7864,0.8266,0.02842569260369922,15.265,7.99,22.54,10.288403666264264,1055.5,862.0,1249.0,273.6503243191939,10.465,141.53,141.54000000000002,0.010000000000019327
2023-05-03 21:00:00+00:00,29.0,28.51,29.49,0.6929646455628143,50.239999999999995,45.51,54.97,6.689230150024738,7.46,6.42,8.5,1.470782104868019,7.6345,7.633,7.636,0.002121320343559723,0.7756000000000001,0.5318,1.0194,0.3447852665065606,35.305,26.2,44.41,12.876414485407027,1185.0,903.0,1467.0,398.8082245892128,10.565,141.54000000000002,138.425,-3.115000000000009
2023-05-03 22:00:00+00:00,30.4,29.88,30.92,0.7353910524340126,48.515,40.16,56.87,11.815754313627211,6.72,5.77,7.67,1.3435028842544405,7.2935,7.266,7.321,0.038890872965259914,0.5860000000000001,0.0318,1.1402,0.7837571562671694,10.61,9.58,11.64,1.4566399692442875,938.5,805.0,1072.0,188.79751057680818,10.48,138.425,141.41500000000002,2.990000000000009
2023-05-03 23:00:00+00:00,29.03,27.02,31.04,2.8425692603699195,23.330000000000002,12.99,33.67,14.622968234937805,6.21,5.52,6.9,0.9758073580374361,7.688,7.337,8.039,0.4963889603929563,0.69575,0.3188,1.0727,0.5330878023365382,8.285,5.35,11.22,4.150716805565034,964.5,946.0,983.0,26.16295090390226,10.41,141.41500000000002,144.525,3.109999999999985
2023-05-04 00:00:00+00:00,26.369999999999997,26.18,26.56,0.2687005768508861,41.345,39.11,43.58,3.1607673119038666,6.390000000000001,6.33,6.45,0.08485281374238547,7.343999999999999,7.197,7.491,0.20788939366884437,0.7916,0.5861,0.9971,0.29062088706767103,21.755,13.29,30.22,11.97131780548825,1088.0,827.0,1349.0,369.10973977937783,10.620000000000001,144.525,146.70999999999998,2.184999999999974
2023-05-04 01:00:00+00:00,27.195,26.43,27.96,1.0818733752154186,40.735,21.96,59.51,26.55185963355486,6.355,5.07,7.64,1.817264427649427,7.6285,7.356,7.901,0.38537319574666834,0.5596,0.527,0.5922,0.046103362133362844,9.805,5.82,13.79,5.635641046056783,1005.0,918.0,1092.0,123.03657992645927,10.595,146.70999999999998,147.435,0.7250000000000227
2023-05-04 02:00:00+00:00,28.07,26.68,29.46,1.9657568516986028,39.545,36.54,42.55,4.2497117549311465,6.375,5.94,6.81,0.6151828996322958,7.337,7.155,7.519,0.2573868683519029,0.3206,0.2464,0.3948,0.10493464632808364,28.840000000000003,19.62,38.06,13.039049045079938,1106.5,1043.0,1170.0,89.80256121069154,10.67,147.435,146.595,-0.8400000000000034
2023-05-04 03:00:00+00:00,28.744999999999997,26.4,31.09,3.31633080376491,40.144999999999996,38.06,42.23,2.948635277547897,6.57,5.94,7.2,0.8909545442950497,7.6955,7.208,8.183,0.6894291116568836,0.78375,0.6554,0.9121,0.18151431073058674,18.125,17.1,19.15,1.4495689014324205,1198.0,1017.0,1379.0,255.9726547895302,10.595,146.595,149.02,2.4250000000000114
2023-05-04 04:00:00+00:00,30.52,30.5,30.54,0.028284271247461298,34.55,20.25,48.85,20.22325394193526,6.48,6.27,6.69,0.29698484809835085,7.6385,7.398,7.879,0.3401183617507293,1.2220499999999999,1.1637,1.2804,0.08251936136447019,27.905,11.8,44.01,22.775909422018696,1037.0,976.0,1098.0,86.2670273047588,10.809999999999999,149.02,150.365,1.3449999999999989
2023-05-04 05:00:00+00:00,30.439999999999998,29.99,30.89,0.636396103067893,43.635000000000005,40.99,46.28,3.7405948724768385,7.765000000000001,7.21,8.32,0.7848885271170684,7.5045,7.089,7.92,0.5876057351660207,0.97845,0.8171,1.1398,0.22818335828889877,38.5,36.07,40.93,3.4365389565666207,1166.0,857.0,1475.0,436.9919907732864,10.925,150.365,149.925,-0.4399999999999977
2023-05-04 06:00:00+00:00,27.759999999999998,27.02,28.5,1.046518036156092,53.58,52.36,54.8,1.7253405460951743,6.205,5.45,6.96,1.0677312395916867,7.638999999999999,7.267,8.011,0.5260874452027909,0.5478,0.4673,0.6283,0.11384419177103416,26.265,8.06,44.47,25.745757903002193,1087.5,1068.0,1107.0,27.577164466275352,10.82,149.925,151.32,1.3949999999999818
2023-05-04 07:00:00+00:00,29.005,27.9,30.11,1.5627059864222705,24.785,23.81,25.76,1.3788582233137696,7.605,7.48,7.73,0.1767766952966369,8.0425,8.004,8.081,0.05444722215136476,0.8287500000000001,0.5855,1.072,0.34400744904725544,12.395,8.94,15.85,4.886107857999043,1228.0,1087.0,1369.0,199.4041122946064,10.785,151.32,153.595,2.2750000000000057
2023-05-04 08:00:00+00:00,28.255000000000003,26.59,29.92,2.3546655813512056,47.72,36.36,59.08,16.065466068558358,7.0,5.6,8.4,1.9798989873223336,7.375500000000001,6.849,7.902,0.7445834405894342,0.58655,0.2862,0.8869,0.4247590434587591,35.72,33.27,38.17,3.4648232278140796,965.5,904.0,1027.0,86.97413408594535,10.870000000000001,153.595,152.865,-0.7299999999999898
2023-05-04 09:00:00+00:00,28.575000000000003,27.98,29.17,0.8414570696119912,36.755,18.19,55.32,26.254874785456508,6.0649999999999995,5.56,6.57,0.7141778489984132,7.6995000000000005,7.376,8.023,0.4574980874276955,1.0987,0.9037,1.2937,0.2757716446627536,20.465,11.24,29.69,13.046120112891803,1272.5,1046.0,1499.0,320.319371877506,10.995000000000001,152.865,155.925,3.0600000000000023
2023-05-04 10:00:00+00:00,29.4,29.25,29.55,0.2121320343559635,46.315,42.14,50.49,5.904341622907675,5.484999999999999,5.34,5.63,0.2050609665440985,7.83,7.693,7.967,0.19374725804511372,1.1968,1.0893,1.3043,0.15202795795510785,30.18,24.14,36.22,8.541849916733494,1087.5,882.0,1293.0,290.62088706767105,10.98,155.925,154.625,-1.3000000000000114
2023-05-04 11:00:00+00:00,28.064999999999998,26.32,29.81,2.4678026663410484,42.12,26.87,57.37,21.566756826189696,6.619999999999999,5.43,7.81,1.6829141392239826,7.524,7.499,7.549,0.03535533905932788,0.98125,0.8413,1.1212,0.19791918805411454,17.305,17.14,17.47,0.23334523779155947,1018.0,985.0,1051.0,46.66904755831214,10.955,154.625,157.285,2.6599999999999966
2023-05-04 12:00:00+00:00,28.645,26.75,30.54,2.6799347006970144,41.595,36.94,46.25,6.583164132846759,6.710000000000001,5.44,7.98,1.7960512242138305,7.449999999999999,7.002,7.898,0.6335676759431468,0.54515,0.2091,0.8812,0.47524646763547856,8.55,5.13,11.97,4.8366103833159855,1324.5,1154.0,1495.0,241.1234123846127,10.945,157.285,154.68,-2.6049999999999898
2023-05-04 13:00:00+00:00,28.115000000000002,26.67,29.56,2.0435385976291216,28.765,13.03,44.5,22.25265040394065,5.66,5.11,6.21,0.7778174593052021,7.4435,7.387,7.5,0.07990306627407986,0.67655,0.6714,0.6817,0.0072831998462214225,31.345000000000002,22.67,40.02,12.2683026535866,1208.5,1009.0,1408.0,282.13560569343247,11.15,154.68,159.23,4.549999999999983
2023-05-04 14:00:00+00:00,28.740000000000002,27.22,30.26,2.1496046148071075,50.515,44.5,56.53,8.506494577674168,5.34,5.18,5.5,0.2262741699796954,7.7684999999999995,7.638,7.899,0.18455486988968867,1.04525,0.6523,1.4382,0.5557152193345077,32.599999999999994,20.83,44.37,16.645293629131327,1252.5,1246.0,1259.0,9.192388155425117,11.21,159.23,161.905,2.6750000000000114
2023-05-04 15:00:00+00:00,27.490000000000002,26.63,28.35,1.2162236636408648,28.189999999999998,21.51,34.87,9.446946596652271,6.54,5.75,7.33,1.1172287142747452,7.354,7.082,7.626,0.3846660889654822,0.8165,0.8045,0.8285,0.016970562748477157,24.945,16.28,33.61,12.254160517962866,1220.0,1169.0,1271.0,72.12489168102785,11.145,161.905,161.395,-0.5099999999999909
2023-05-04 16:00:00+00:00,29.275,29.14,29.41,0.19091883092036627,21.505000000000003,12.23,30.78,13.116830791010456,5.484999999999999,5.42,5.55,0.09192388155425078,7.414,7.371,7.457,0.06081118318204298,1.04185,0.9588,1.1249,0.1174504363550856,16.09,12.63,19.55,4.893178925810909,1113.5,936.0,1291.0,251.02290732122438,11.309999999999999,161.395,160.115,-1.2800000000000011
2023-05-04 17:00:00+00:00,28.43,26.82,30.04,2.276883835420682,36.575,25.1,48.05,16.22810062823126,7.515,7.35,7.68,0.23334523779156074,6.9670000000000005,6.84,7.094,0.17960512242138307,0.57155,0.3453,0.7978,0.3199658184869127,22.884999999999998,18.88,26.89,5.6639253173042485,1074.5,983.0,1166.0,129.4005409571382,11.440000000000001,160.115,161.625,1.509999999999991
2023-05-04 18:00:00+00:00,27.4,27.11,27.69,0.4101219330881976,42.58,27.71,57.45,21.029355672487927,6.72,6.52,6.92,0.2828427124746193,7.4955,7.193,7.798,0.42779960261786154,0.9702999999999999,0.7,1.2406,0.3822619259094476,38.120000000000005,31.57,44.67,9.263098833543776,1236.5,1086.0,1387.0,212.83914113715082,11.24,161.625,165.14499999999998,3.519999999999982
2023-05-04 19:00:00+00:00,26.64,26.37,26.91,0.3818376618407351,49.584999999999994,41.05,58.12,12.070312754854363,6.390000000000001,6.09,6.69,0.42426406871192857,7.093999999999999,6.816,7.372,0.39315137033972075,0.7052,0.4249,0.9855,0.39640406153317853,9.885,6.8,12.97,4.362848839920999,1222.5,1174.0,1271.0,68.58935777509511,11.215,165.14499999999998,165.73000000000002,0.5850000000000364
2023-05-04 20:00:00+00:00,27.060000000000002,25.67,28.45,1.965756851698599,52.235,48.04,56.43,5.932625894155135,6.5649999999999995,6.36,6.77,0.2899137802864836,7.525499999999999,6.957,8.094,0.8039804102091039,0.6707500000000001,0.1041,1.2374,0.8013641151187143,18.775,10.05,27.5,12.339013331705255,1394.5,1336.0,1453.0,82.73149339882606,11.405000000000001,165.73000000000002,164.36,-1.3700000000000045
2023-05-04 21:00:00+00:00,28.990000000000002,28.25,29.73,1.046518036156092,28.18,19.02,37.34,12.954196231337553,6.615,5.06,8.17,2.199102089490163,7.712,7.523,7.901,0.26728636328851507,1.20085,1.1674,1.2343,0.04730544366138,39.114999999999995,35.61,42.62,4.9568185361177,1344.0,1310.0,1378.0,48.08326112068523,11.25,164.36,165.29500000000002,0.9350000000000023
2023-05-04 22:00:00+00:00,26.135,25.67,26.6,0.657609306503489,35.485,32.93,38.04,3.6133156518632576,6.59,5.44,7.74,1.626345596729059,7.9825,7.845,8.12,0.19445436482630052,1.0864,0.6977,1.4751,0.5497048116944221,15.77,5.63,25.91,14.340125522463184,1179.0,1049.0,1309.0,183.84776310850236,11.399999999999999,165.29500000000002,165.59,0.2949999999999875
2023-05-04 23:00:00+00:00,27.085,26.58,27.59,0.7141778489984129,43.635000000000005,34.07,53.2,13.526952724098658,7.475,7.16,7.79,0.44547727214752453,7.883,7.809,7.957,0.10465180361560882,1.1724999999999999,1.1628,1.1822,0.013717871555018845,27.534999999999997,23.83,31.24,5.239661248592318,1150.5,872.0,1429.0,393.85847712090697,11.44,165.59,168.965,3.375
2023-05-05 00:00:00+00:00,27.9,26.48,29.32,2.0081832585697934,49.3,43.72,54.88,7.891311678041871,6.645,5.34,7.95,1.845548698896889,7.6765,7.425,7.928,0.35567471093683345,0.67935,0.2344,1.1243,0.6292543245779088,29.93,27.38,32.48,3.6062445840513897,1120.0,1081.0,1159.0,55.154328932550705,11.48,168.965,168.34,-0.625
2023-05-05 01:00:00+00:00,29.55,29.17,29.93,0.5374011537017748,38.3,16.85,59.75,30.33488091290289,6.855,6.75,6.96,0.14849242404917526,7.4525,6.811,8.094,0.9072180002623401,0.5175000000000001,0.3337,0.7013,0.25993245276417487,20.5,9.68,31.32,15.301790744876888,909.5,809.0,1010.0,142.12846301849606,11.575,168.34,171.5,3.1599999999999966
2023-05-05 02:00:00+00:00,28.83,27.89,29.77,1.32936074863071,32.975,29.59,36.36,4.787112908632928,7.17,6.87,7.47,0.4242640687119283,7.498,7.421,7.575,0.10889444430272825,0.51605,0.4034,0.6287,0.1593111578013292,23.46,9.93,36.99,19.134309498907978,877.5,804.0,951.0,103.94469683442249,11.59,171.5,170.305,-1.1949999999999932
2023-05-05 03:00:00+00:00,28.695,28.47,28.92,0.3181980515339484,29.2,15.44,42.96,19.45957861825379,6.695,6.5,6.89,0.2757716446627536,7.4985,7.157,7.84,0.48295393155041183,1.286,1.2382,1.3338,0.06759940828143404,27.294999999999998,21.65,32.94,7.983235559596121,1038.0,994.0,1082.0,62.22539674441618,11.565,170.305,169.165,-1.1400000000000148
2023-05-05 04:00:00+00:00,28.275,28.14,28.41,0.19091883092036627,38.37,34.91,41.83,4.89317892581091,6.385,6.08,6.69,0.4313351365237945,7.4645,6.907,8.022,0.7884240610230007,1.1187,0.9488,1.2886,0.24027488424718882,33.34,25.55,41.13,11.01672365088641,1087.5,912.0,1263.0,248.19448019647817,11.64,169.165,175.2,6.034999999999997
2023-05-05 05:00:00+00:00,27.245,27.05,27.44,0.27577164466275395,43.989999999999995,30.33,57.65,19.31815726201648,6.89,5.41,8.37,2.09303607231218,7.5305,7.102,7.959,0.6059905114768708,0.9135,0.6492,1.1778,0.373776644535209,39.155,37.71,40.6,2.043538597629123,1016.0,962.0,1070.0,76.36753236814714,11.715,175.2,173.825,-1.375
2023-05-05 06:00:00+00:00,28.134999999999998,27.43,28.84,0.9970205614730333,28.545,20.96,36.13,10.726809870599928,7.915,7.5,8.33,0.5868986283848344,7.917,7.901,7.933,0.02262741699796954,0.5428999999999999,0.3096,0.7762,0.32993602410164313,29.93,25.41,34.45,6.392245301926393,1081.5,904.0,1259.0,251.02290732122438,11.905000000000001,173.825,179.73,5.905000000000001
2023-05-05 07:00:00+00:00,28.69,26.67,30.71,2.8567113959936514,44.46,32.95,55.97,16.27759810291432,6.9350000000000005,5.79,8.08,1.6192745289171935,7.504,7.323,7.685,0.25597265478952935,0.88365,0.6603,1.107,0.3158645991560308,32.65,25.52,39.78,10.08334269972017,1423.5,1355.0,1492.0,96.87362902255701,11.79,179.73,175.67000000000002,-4.059999999999974
2023-05-05 08:00:00+00:00,28.994999999999997,28.22,29.77,1.0960155108391478,19.75,18.8,20.7,1.3435028842544392,7.6,7.37,7.83,0.32526911934581154,7.151999999999999,7.124,7.18,0.03959797974644638,0.5770000000000001,0.1505,1.0035,0.603162084352125,32.46,21.11,43.81,16.05132393293463,1283.5,1081.0,1486.0,286.37824638055173,11.92,175.67000000000002,177.525,1.8549999999999898
2023-05-05 09:00:00+00:00,28.880000000000003,27.05,30.71,2.5880108191427627,10.68,10.65,10.71,0.04242640687119383,6.65,6.11,7.19,0.7636753236814714,7.6555,7.246,8.065,0.5791204537917818,1.1727,1.1245,1.2209,0.06816509370638321,38.474999999999994,34.66,42.29,5.395224740453357,1055.5,961.0,1150.0,133.64318164425748,11.91,177.525,176.235,-1.289999999999992
2023-05-05 10:00:00+00:00,30.22,29.98,30.46,0.3394112549695419,49.04,46.61,51.47,3.4365389565666207,7.3100000000000005,6.76,7.86,0.777817459305203,7.4345,6.909,7.96,0.7431692270270616,1.2572,1.0632,1.4512,0.27435743110038047,13.225,10.27,16.18,4.179001076812496,1086.0,939.0,1233.0,207.88939366884497,11.92,176.235,181.01,4.774999999999977
2023-05-05 11:00:00+00:00,28.105,27.76,28.45,0.4879036790187162,36.335,27.75,44.92,12.141023432973022,5.675,5.25,6.1,0.6010407640085651,7.409000000000001,7.288,7.53,0.17111984104714417,1.2986499999999999,1.2417,1.3556,0.08053946237714776,25.4,11.61,39.19,19.50200502512498,1100.5,931.0,1270.0,239.7091988222396,11.915,181.01,202.66,21.650000000000006
2023-09-01 02:00:00+00:00,26.81,26.81,26.81,,53.32,53.32,53.32,,6.34,6.34,6.34,,7.679,7.679,7.679,,0.66,0.66,0.66,,39.52,39.52,39.52,,1076.0,1076.0,1076.0,,12.11,202.66,200.45999999999998,-2.200000000000017
2023-09-01 03:00:00+00:00,30.215,29.34,31.09,1.2374368670764582,28.79,12.98,44.6,22.358716421118636,6.76,5.59,7.93,1.654629867976521,7.0365,7.004,7.069,0.04596194077712618,0.82655,0.6622,0.9909,0.23242599897601818,15.985,7.75,24.22,11.646048686142436,1310.0,1285.0,1335.0,35.35533905932738,11.935,200.45999999999998,201.745,1.285000000000025
2023-09-01 04:00:00+00:00,28.189999999999998,27.97,28.41,0.31112698372208053,23.895,17.0,30.79,9.75100251256249,6.29,5.66,6.92,0.8909545442950497,8.099,8.085,8.113,0.019798989873222407,0.63205,0.4224,0.8417,0.2964898733515194,24.34,21.69,26.99,3.7476659402887,1133.0,951.0,1315.0,257.3868683519033,12.015,201.745,200.9,-0.8449999999999989
2023-09-01 05:00:00+00:00,27.549999999999997,26.86,28.24,0.9758073580374336,33.785,30.14,37.43,5.154808434849929,7.154999999999999,6.79,7.52,0.516187950266179,7.859,7.676,8.042,0.25880108191427614,0.9635,0.527,1.4,0.6173042199758558,26.634999999999998,13.16,40.11,19.056527752977455,1170.0,1058.0,1282.0,158.39191898578665,12.115,200.9,201.61,0.710000000000008
2023-09-01 06:00:00+00:00,29.585,28.43,30.74,1.6334166645409252,47.905,35.98,59.83,16.864496731299155,6.865,6.61,7.12,0.36062445840513907,7.4145,6.897,7.932,0.7318555185280768,1.0716,0.7585,1.3847,0.4427902663790162,32.685,27.31,38.06,7.6013978977553895,1045.0,967.0,1123.0,110.30865786510141,12.155,201.61,204.815,3.204999999999984
2023-09-01 07:00:00+00:00,29.025,28.33,29.72,0.9828784258493014,30.265,16.76,43.77,19.098954159848653,7.9,7.9,7.9,0.0,7.254,7.239,7.269,0.021213203435596288,0.8034,0.4985,1.1083,0.43119371516755667,25.525,7.18,43.87,25.94374780173443,1298.0,1109.0,1487.0,267.28636328851496,12.07,204.815,204.39,-0.42500000000001137
2023-09-01 08:00:00+00:00,29.185000000000002,28.66,29.71,0.7424621202458742,23.225,16.65,29.8,9.298454172603103,6.425000000000001,5.37,7.48,1.491995308303616,7.494,7.298,7.69,0.27718585822512654,0.39105,0.0647,0.7174,0.4615285960804596,21.07,16.64,25.5,6.264966081312811,1066.5,855.0,1278.0,299.10616844190963,12.15,204.39,206.04500000000002,1.6550000000000296
